Sentence #,Word,Tag
Sentence: 9704,Find,O
,a,O
,television,B-object_type
,show,I-object_type
,called,O
,The,B-object_name
,High,I-object_name
,Chaparral,I-object_name
,.,O
Sentence: 9705,find,O
,a,O
,book,B-object_type
,called,O
,Kiss,B-object_name
,Symphony,I-object_name
,-,I-object_name
,Alive,I-object_name
,IV,I-object_name
Sentence: 9706,I,O
,am,O
,looking,O
,for,O
,The,B-object_name
,Complete,I-object_name
,Fillmore,I-object_name
,East,I-object_name
,Concerts,I-object_name
Sentence: 9707,Please,O
,look,O
,up,O
,the,O
,television,B-object_type
,show,I-object_type
,,O
,Noel,B-object_name
,Hill,I-object_name
,&,I-object_name
,Tony,I-object_name
,Linnane,I-object_name
,.,O
Sentence: 9708,trailer,B-object_type
,of,O
,Gate,B-object_name
,of,I-object_name
,Thunder,I-object_name
Sentence: 9709,What,O
,is,O
,Just,B-object_name
,Like,I-object_name
,in,I-object_name
,the,I-object_name
,Old,I-object_name
,Country,I-object_name
Sentence: 9710,Show,O
,me,O
,Then,B-object_name
,We,I-object_name
,Came,I-object_name
,to,I-object_name
,the,I-object_name
,End,I-object_name
Sentence: 9711,Play,O
,the,O
,soundtrack,B-object_type
,for,O
,Back,B-object_name
,to,I-object_name
,the,I-object_name
,Future,I-object_name
Sentence: 9712,Please,O
,look,O
,up,O
,the,O
,painting,B-object_type
,Beyond,B-object_name
,Iconic:,I-object_name
,Photographer,I-object_name
,Dennis,I-object_name
,Stock,I-object_name
,.,O
Sentence: 9713,Where,O
,can,O
,I,O
,view,O
,the,O
,photograph,B-object_type
,Dinosaur,B-object_name
,from,I-object_name
,the,I-object_name
,Deep,I-object_name
,?,O
Sentence: 9714,I,O
,am,O
,looking,O
,for,O
,a,O
,work,O
,called,O
,Carry,B-object_name
,You,I-object_name
,Home,I-object_name
Sentence: 9715,read,O
,the,O
,book,B-object_type
,Journal,B-object_name
,of,I-object_name
,the,I-object_name
,Bombay,I-object_name
,Natural,I-object_name
,History,I-object_name
,Society,I-object_name
Sentence: 9716,I,O
,want,O
,to,O
,see,O
,Breathless,B-object_name
Sentence: 9717,Please,O
,search,O
,the,O
,work,O
,The,B-object_name
,Mercenary,I-object_name
,.,O
Sentence: 9718,show,O
,me,O
,NeuroToxicology,B-object_name
Sentence: 9719,Is,O
,the,O
,TV,B-object_type
,show,I-object_type
,The,B-object_name
,Prodigal,I-object_name
,Wife,I-object_name
,on,O
,today?,O
Sentence: 9720,Find,O
,a,O
,TV,B-object_type
,show,I-object_type
,called,O
,Zen:,B-object_name
,The,I-object_name
,Music,I-object_name
,of,I-object_name
,Fred,I-object_name
,Katz,I-object_name
,.,O
Sentence: 9721,find,O
,the,O
,album,B-object_type
,Until,B-object_name
,the,I-object_name
,Whole,I-object_name
,World,I-object_name
,Hears,I-object_name
Sentence: 9722,Find,O
,a,O
,saga,B-object_type
,called,O
,Night,B-object_name
,Life,I-object_name
,.,O
Sentence: 9723,Find,O
,the,O
,Youth,B-object_name
,Against,I-object_name
,Christ,I-object_name
,saga,B-object_type
Sentence: 9724,Where,O
,can,O
,I,O
,find,O
,the,O
,novel,B-object_type
,A,B-object_name
,Woman,I-object_name
,in,I-object_name
,the,I-object_name
,Web,I-object_name
Sentence: 9725,Can,O
,you,O
,pull,O
,up,O
,the,O
,television,B-object_type
,show,I-object_type
,called,O
,Electric,B-object_name
,Boogaloo,I-object_name
Sentence: 9726,find,O
,a,O
,novel,B-object_type
,called,O
,Episodi,B-object_name
,di,I-object_name
,Sons,I-object_name
,of,I-object_name
,Anarchy,I-object_name
Sentence: 9727,Where,O
,can,O
,I,O
,find,O
,the,O
,game,B-object_type
,KAAKAI,B-object_name
,Newspaper,I-object_name
Sentence: 9728,show,O
,the,O
,movie,B-object_type
,Move,B-object_name
,Any,I-object_name
,Mountain,I-object_name
Sentence: 9729,Locate,O
,me,O
,the,O
,novel,B-object_type
,entitled,O
,Isthmus,B-object_name
,.,O
Sentence: 9730,Find,O
,me,O
,the,O
,movie,B-object_type
,with,O
,the,O
,title,O
,of,O
,Twitches,B-object_name
Sentence: 9731,Can,O
,you,O
,get,O
,me,O
,the,O
,Maldeamores,B-object_name
,saga,B-object_type
,?,O
Sentence: 9732,Show,O
,me,O
,the,O
,movie,B-object_type
,Black,B-object_name
,Summer,I-object_name
Sentence: 9733,Show,O
,The,B-object_name
,Matrix,I-object_name
,Revolutions,I-object_name
Sentence: 9734,Can,O
,you,O
,get,O
,the,O
,TV,B-object_type
,show,I-object_type
,,O
,ENTER,B-object_name
,THE,I-object_name
,MATRIX,I-object_name
,?,O
Sentence: 9735,find,O
,The,B-object_name
,Gamblers,I-object_name
Sentence: 9736,Find,O
,the,O
,Saison,B-object_name
,7,I-object_name
,de,I-object_name
,How,I-object_name
,I,I-object_name
,Met,I-object_name
,Your,I-object_name
,Mother,I-object_name
,show,B-object_type
Sentence: 9737,show,O
,movie,B-object_type
,schedule,O
,of,O
,The,B-object_name
,Big,I-object_name
,Mouth,I-object_name
Sentence: 9738,find,O
,the,O
,painting,B-object_type
,ICAC,B-object_name
,Investigators,I-object_name
,2014,I-object_name
Sentence: 9739,Show,O
,me,O
,the,O
,picture,B-object_type
,The,B-object_name
,afternoon,I-object_name
Sentence: 9740,find,O
,Seduced,B-object_name
,by,I-object_name
,Madness,I-object_name
,,O
,a,O
,trailer,B-object_type
Sentence: 9741,Find,O
,the,O
,album,B-object_type
,Future,B-object_name
,of,I-object_name
,the,I-object_name
,Past,I-object_name
Sentence: 9742,find,O
,the,O
,novel,B-object_type
,A,B-object_name
,Hat,I-object_name
,in,I-object_name
,Time,I-object_name
Sentence: 9743,Show,O
,me,O
,Half,B-object_name
,a,I-object_name
,Life,I-object_name
Sentence: 9744,find,O
,Sappho,B-object_name
Sentence: 9745,Please,O
,find,O
,me,O
,a,O
,novel,B-object_type
,called,O
,The,B-object_name
,Caledonian-Record,I-object_name
,.,O
Sentence: 9746,I'm,O
,looking,O
,to,O
,find,O
,the,O
,trailer,B-object_type
,for,O
,Brought,B-object_name
,by,I-object_name
,the,I-object_name
,Sea,I-object_name
,.,O
Sentence: 9747,Find,O
,me,O
,Under,B-object_name
,the,I-object_name
,Skin,I-object_name
Sentence: 9748,I,O
,need,O
,to,O
,find,O
,the,O
,creative,O
,work,O
,Prince,B-object_name
,Hours,I-object_name
Sentence: 9749,Play,O
,Pirates,B-object_name
,of,I-object_name
,the,I-object_name
,Caribbean,I-object_name
,Online,I-object_name
Sentence: 9750,find,O
,Google,B-object_name
,News,I-object_name
Sentence: 9751,When,O
,is,O
,Spyforce,B-object_name
,playing?,O
Sentence: 9752,I,O
,want,O
,to,O
,see,O
,Far,B-object_name
,Cry,I-object_name
,Vengeance,I-object_name
Sentence: 9753,Please,O
,show,O
,me,O
,the,O
,picture,B-object_type
,History,B-object_name
,Repeating,I-object_name
Sentence: 9754,I,O
,want,O
,to,O
,watch,O
,the,O
,television,B-object_type
,show,I-object_type
,Naked,B-object_name
,II,I-object_name
Sentence: 9755,find,O
,a,O
,TV,B-object_type
,show,I-object_type
,called,O
,Full,B-object_name
,House,I-object_name
Sentence: 9756,find,O
,the,O
,photograph,B-object_type
,JBoss,B-object_name
,Enterprise,I-object_name
,SOA,I-object_name
,Platform,I-object_name
Sentence: 9757,Find,O
,Live,B-object_name
,at,I-object_name
,Bearsville,I-object_name
,Theater,I-object_name
Sentence: 9758,Find,O
,me,O
,the,O
,Young,B-object_name
,Doctors,I-object_name
,in,I-object_name
,Love,I-object_name
,TV,B-object_type
,show,I-object_type
Sentence: 9759,I,O
,want,O
,to,O
,see,O
,the,O
,trailer,B-object_type
,for,O
,Australian,B-object_name
,Economic,I-object_name
,History,I-object_name
,Review,I-object_name
Sentence: 9760,Find,O
,The,B-object_name
,Dressmaker,I-object_name
,.,O
Sentence: 9761,Show,O
,The,B-object_name
,Caveman,I-object_name
,television,B-object_type
,show,I-object_type
Sentence: 9762,look,O
,for,O
,the,O
,game,B-object_type
,Find,B-object_name
,Another,I-object_name
,Way,I-object_name
Sentence: 9763,Can,O
,you,O
,search,O
,City,B-object_name
,of,I-object_name
,Scars,I-object_name
,?,O
Sentence: 9764,find,O
,a,O
,video,B-object_type
,game,I-object_type
,called,O
,A,B-object_name
,Stroll,I-object_name
,in,I-object_name
,the,I-object_name
,Pork,I-object_name
Sentence: 9765,Where,O
,can,O
,I,O
,purchase,O
,the,O
,video,B-object_type
,game,I-object_type
,The,B-object_name
,Blue,I-object_name
,Generation,I-object_name
Sentence: 9766,Find,O
,The,B-object_name
,Path,I-object_name
,to,I-object_name
,Power,I-object_name
,.,O
Sentence: 9767,Is,O
,there,O
,a,O
,game,B-object_type
,called,O
,The,B-object_name
,Neutral,I-object_name
,Zone,I-object_name
,?,O
Sentence: 9768,Show,O
,me,O
,Skyfall:,B-object_name
,Original,I-object_name
,Motion,I-object_name
,Picture,I-object_name
,Soundtrack,I-object_name
Sentence: 9769,find,O
,Cascading,B-object_name
,Waterfall,I-object_name
Sentence: 9770,Go,O
,to,O
,the,O
,television,B-object_type
,show,I-object_type
,Nothing,B-object_name
,Without,I-object_name
,You,I-object_name
Sentence: 9771,Find,O
,a,O
,picture,B-object_type
,called,O
,Every,B-object_name
,Little,I-object_name
,Thing,I-object_name
,She,I-object_name
,Does,I-object_name
,Is,I-object_name
,Magic,I-object_name
,.,O
Sentence: 9772,Find,O
,me,O
,the,O
,Balance,B-object_name
,and,I-object_name
,Timing,I-object_name
,book,B-object_type
Sentence: 9773,Find,O
,a,O
,show,B-object_type
,called,O
,Lipstick,B-object_name
,Vogue,I-object_name
,.,O
Sentence: 9774,Find,O
,me,O
,The,B-object_name
,River,I-object_name
,of,I-object_name
,Love,I-object_name
,saga,B-object_type
Sentence: 9775,I,O
,want,O
,to,O
,read,O
,the,O
,novel,B-object_type
,Pokémon,B-object_name
,the,I-object_name
,Movie:,I-object_name
,Black—Victini,I-object_name
,and,I-object_name
,Reshiram,I-object_name
,and,I-object_name
,White—Victini,I-object_name
,and,I-object_name
,Zekrom,I-object_name
,.,O
Sentence: 9776,find,O
,the,O
,television,B-object_type
,show,I-object_type
,called,O
,Tactics,B-object_name
Sentence: 9777,Find,O
,HeroQuest,B-object_name
,II:,I-object_name
,Legacy,I-object_name
,of,I-object_name
,Sorasil,I-object_name
,.,O
Sentence: 9778,play,O
,the,O
,Ashley,B-object_name
,Tisdale,I-object_name
,discography,I-object_name
,TV,B-object_type
,show,I-object_type
Sentence: 9779,Can,O
,you,O
,find,O
,the,O
,album,B-object_type
,SimpleScreenRecorder,B-object_name
Sentence: 9780,I,O
,want,O
,to,O
,watch,O
,the,O
,trailer,B-object_type
,to,O
,Worms,B-object_name
,2:,I-object_name
,Armageddon,I-object_name
,.,O
Sentence: 9781,FInd,O
,trailer,B-object_type
,for,O
,Iraq,B-object_name
,for,I-object_name
,Sale:,I-object_name
,The,I-object_name
,War,I-object_name
,Profiteers,I-object_name
Sentence: 9782,show,O
,book,B-object_type
,of,O
,Pokémon:,B-object_name
,The,I-object_name
,Mastermind,I-object_name
,of,I-object_name
,Mirage,I-object_name
,Pokémon,I-object_name
Sentence: 9783,find,O
,The,B-object_name
,Angry,I-object_name
,Birds,I-object_name
,Movie,I-object_name
Sentence: 9784,Show,O
,me,O
,the,O
,saga,B-object_type
,St.,B-object_name
,Elsewhere,I-object_name
Sentence: 9785,I,O
,want,O
,to,O
,see,O
,the,O
,television,B-object_type
,show,I-object_type
,The,B-object_name
,Muppet,I-object_name
,Christmas,I-object_name
,Carol,I-object_name
Sentence: 9786,Please,O
,help,O
,me,O
,find,O
,the,O
,Bloom:,B-object_name
,Remix,I-object_name
,Album,I-object_name
,song,B-object_type
,.,O
Sentence: 9787,find,O
,a,O
,television,B-object_type
,show,I-object_type
,called,O
,I,B-object_name
,Got,I-object_name
,a,I-object_name
,Bag,I-object_name
,of,I-object_name
,My,I-object_name
,Own,I-object_name
Sentence: 9788,find,O
,a,O
,movie,B-object_type
,called,O
,Bruce,B-object_name
,Lee,I-object_name
Sentence: 9789,find,O
,the,O
,picture,B-object_type
,Nur,B-object_name
,mit,I-object_name
,Dir,I-object_name
,–,I-object_name
,A,I-object_name
,Walk,I-object_name
,to,I-object_name
,Remember,I-object_name
Sentence: 9790,Find,O
,a,O
,soundtrack,B-object_type
,called,O
,The,B-object_name
,Dragon,I-object_name
,.,O
Sentence: 9791,Please,O
,help,O
,me,O
,find,O
,I,B-object_name
,Want,I-object_name
,to,I-object_name
,Take,I-object_name
,You,I-object_name
,Higher,I-object_name
,the,O
,game,B-object_type
Sentence: 9792,Show,O
,The,B-object_name
,Singles,I-object_name
,Collection,I-object_name
,Volume,I-object_name
,4,I-object_name
Sentence: 9793,Find,O
,me,O
,The,B-object_name
,Rise,I-object_name
,and,I-object_name
,Fall,I-object_name
,of,I-object_name
,the,I-object_name
,Great,I-object_name
,Lakes,I-object_name
,saga,B-object_type
,.,O
Sentence: 9794,Find,O
,a,O
,novel,B-object_type
,called,O
,Testing,B-object_name
,Anywhere,I-object_name
,.,O
Sentence: 9795,play,O
,The,B-object_name
,Sea,I-object_name
,Cabinet,I-object_name
Sentence: 9796,I,O
,want,O
,to,O
,see,O
,Plague,B-object_name
,Soundscapes,I-object_name
Sentence: 9797,show,O
,creativity,O
,in,O
,All,B-object_name
,Nudity,I-object_name
,Shall,I-object_name
,Be,I-object_name
,Punished,I-object_name
Sentence: 9798,show,O
,video,B-object_type
,game,I-object_type
,and,O
,The,B-object_name
,Quality,I-object_name
,of,I-object_name
,Life,I-object_name
Sentence: 9799,show,O
,creative,O
,song,B-object_type
,UFO,B-object_name
,Senshi,I-object_name
,Dai,I-object_name
,Apolon,I-object_name
Sentence: 9800,Please,O
,look,O
,up,O
,the,O
,Around,B-object_name
,the,I-object_name
,World,I-object_name
,in,I-object_name
,Eighty,I-object_name
,Days,I-object_name
,movie,B-object_type
,.,O
Sentence: 9801,Find,O
,Five,B-object_name
,Came,I-object_name
,Back,I-object_name
,for,O
,me,O
Sentence: 9802,Please,O
,search,O
,The,B-object_name
,Big,I-object_name
,Game,I-object_name
,show,B-object_type
,.,O
Sentence: 9803,Looking,O
,for,O
,the,O
,photograph,B-object_type
,the,O
,Crimson,B-object_name
,Climax,I-object_name
Sentence: 9804,search,O
,for,O
,a,O
,photograph,B-object_type
,of,O
,Road,B-object_name
,Hogs,I-object_name
Sentence: 9805,Show,O
,me,O
,a,O
,picture,B-object_type
,of,O
,Love,B-object_name
Sentence: 9806,Play,O
,me,O
,the,O
,soundtrack,B-object_type
,Ready,B-object_name
Sentence: 9807,Search,O
,for,O
,Comedy,B-object_name
,Underground,I-object_name
,with,I-object_name
,Dave,I-object_name
,Attell,I-object_name
Sentence: 9808,Find,O
,the,O
,creative,O
,work,O
,Brilliant!,B-object_name
,Tragic,I-object_name
,!,O
Sentence: 9809,Find,O
,me,O
,the,O
,TV,B-object_type
,show,I-object_type
,The,B-object_name
,First,I-object_name
,Bite,I-object_name
,.,O
Sentence: 9810,find,O
,the,O
,movie,B-object_type
,Take,B-object_name
,Another,I-object_name
,Picture,I-object_name
Sentence: 9811,Find,O
,the,O
,album,B-object_type
,Follow,B-object_name
,That,I-object_name
,Camel,I-object_name
Sentence: 9812,What,O
,is,O
,the,O
,cheapest,O
,online,O
,price,O
,for,O
,the,O
,Instincts,B-object_name
,saga,B-object_type
,?,O
Sentence: 9813,Where,O
,can,O
,I,O
,get,O
,Harry,B-object_name
,Potter,I-object_name
,and,I-object_name
,the,I-object_name
,Philosopher’s,I-object_name
,Stone,I-object_name
Sentence: 9814,show,O
,me,O
,the,O
,Evil,B-object_name
,Dead,I-object_name
,painting,B-object_type
Sentence: 9815,search,O
,for,O
,the,O
,painting,B-object_type
,Hess:,B-object_name
,A,I-object_name
,Biography,I-object_name
Sentence: 9816,Show,O
,me,O
,the,O
,photograph,B-object_type
,A,B-object_name
,Woman,I-object_name
,from,I-object_name
,the,I-object_name
,Street,I-object_name
Sentence: 9817,find,O
,the,O
,book,B-object_type
,Metallica,B-object_name
,Through,I-object_name
,the,I-object_name
,Never,I-object_name
Sentence: 9818,I,O
,want,O
,to,O
,World,B-object_name
,of,I-object_name
,Warcraft:,I-object_name
,Tides,I-object_name
,of,I-object_name
,Darkness,I-object_name
Sentence: 9819,Find,O
,me,O
,the,O
,TV,B-object_type
,show,I-object_type
,Ask,B-object_name
,a,I-object_name
,Woman,I-object_name
,Who,I-object_name
,Knows,I-object_name
Sentence: 9820,Can,O
,I,O
,see,O
,the,O
,the,O
,painting,B-object_type
,Another,B-object_name
,Life...Another,I-object_name
,End,I-object_name
,?,O
Sentence: 9821,Look,O
,for,O
,the,O
,American,B-object_name
,Journal,I-object_name
,of,I-object_name
,Sociology,I-object_name
Sentence: 9822,Please,O
,search,O
,for,O
,Sealed,B-object_name
,with,I-object_name
,a,I-object_name
,Kiss,I-object_name
,movie,B-object_type
,.,O
Sentence: 9823,Look,O
,for,O
,Hail,B-object_name
,Satanas,I-object_name
,We,I-object_name
,Are,I-object_name
,The,I-object_name
,Black,I-object_name
,Legions,I-object_name
Sentence: 9824,Where,O
,can,O
,I,O
,locate,O
,Leo,B-object_name
,the,I-object_name
,Lion,I-object_name
,for,O
,purchase,O
Sentence: 9825,Can,O
,you,O
,find,O
,the,O
,television,B-object_type
,show,I-object_type
,Manifesto,B-object_name
,of,I-object_name
,Nevermore,I-object_name
Sentence: 9826,She,O
,me,O
,the,O
,game,B-object_type
,called,O
,Knowledge,B-object_name
,and,I-object_name
,Decisions,I-object_name
Sentence: 9827,search,O
,for,O
,the,O
,game,B-object_type
,The,B-object_name
,Last,I-object_name
,Horror,I-object_name
,Movie,I-object_name
Sentence: 9828,Where,O
,can,O
,i,O
,watch,O
,the,O
,television,B-object_type
,show,I-object_type
,The,B-object_name
,Private,I-object_name
,Affairs,I-object_name
,of,I-object_name
,Bel,I-object_name
,Ami,I-object_name
,?,O
Sentence: 9829,I'd,O
,like,O
,to,O
,see,O
,the,O
,picture,B-object_type
,The,B-object_name
,Collection,I-object_name
,–,I-object_name
,The,I-object_name
,Collector,I-object_name
,2,I-object_name
Sentence: 9830,find,O
,Hope,B-object_name
,&,I-object_name
,Other,I-object_name
,Sins,I-object_name
,,O
,a,O
,TV,B-object_type
,show,I-object_type
Sentence: 9831,Where,O
,can,O
,I,O
,find,O
,the,O
,trailer,B-object_type
,for,O
,Sensations,B-object_name
,of,I-object_name
,1945,I-object_name
Sentence: 9832,show,O
,me,O
,the,O
,When,B-object_name
,Your,I-object_name
,Heart,I-object_name
,Stops,I-object_name
,Beating,I-object_name
,photograph,B-object_type
Sentence: 9833,Where,O
,can,O
,I,O
,stream,O
,a,O
,television,B-object_type
,show,I-object_type
,called,O
,Safety,B-object_name
,EP,I-object_name
,?,O
Sentence: 9834,Show,O
,the,O
,Soonchild,B-object_name
,painting,B-object_type
Sentence: 9835,I'd,O
,like,O
,to,O
,see,O
,the,O
,television,B-object_type
,show,I-object_type
,Best-Of:,B-object_name
,Design,I-object_name
,of,I-object_name
,a,I-object_name
,Decade,I-object_name
,2003–2013,I-object_name
Sentence: 9836,Play,O
,song,B-object_type
,Softly,B-object_name
Sentence: 9837,search,O
,for,O
,the,O
,show,B-object_type
,The,B-object_name
,Caretaker,I-object_name
Sentence: 9838,Get,O
,me,O
,a,O
,picture,B-object_type
,about,O
,Sardonic,B-object_name
,Wrath,I-object_name
Sentence: 9839,When,O
,was,O
,the,O
,TV,B-object_type
,show,I-object_type
,CrazySexyCool,B-object_name
,taken,O
,off,O
,air?,O
Sentence: 9840,Find,O
,a,O
,picture,B-object_type
,of,O
,Music,B-object_name
,Hole,I-object_name
Sentence: 9841,Find,O
,The,B-object_name
,Killing,I-object_name
,Fields,I-object_name
,.,O
Sentence: 9842,Search,O
,for,O
,Big,B-object_name
,Ideas,I-object_name
,painting,B-object_type
Sentence: 9843,find,O
,Remedial,B-object_name
,Chaos,I-object_name
,Theory,I-object_name
,,O
,a,O
,soundtrack,B-object_type
Sentence: 9844,is,O
,there,O
,a,O
,Chinese,B-object_name
,Wikipedia,I-object_name
Sentence: 9845,Need,O
,find,O
,the,O
,book,B-object_type
,called,O
,Hollywood,B-object_name
,Connection,I-object_name
Sentence: 9846,find,O
,a,O
,TV,B-object_type
,show,I-object_type
,called,O
,The,B-object_name
,Traffic,I-object_name
,Policeman,I-object_name
Sentence: 9847,Pull,O
,up,O
,the,O
,movie,B-object_type
,Toy,B-object_name
,and,I-object_name
,Help,I-object_name
,Yourself,I-object_name
Sentence: 9848,Show,O
,me,O
,the,O
,television,B-object_type
,show,I-object_type
,Children,B-object_name
,in,I-object_name
,Need,I-object_name
,Rocks,I-object_name
,2013,I-object_name
,.,O
Sentence: 9849,Show,O
,The,B-object_name
,Blackberry,I-object_name
,Bush,I-object_name
,show,B-object_type
Sentence: 9850,Find,O
